#time FullDelay
0.958592 0.022592
0.960592 0.022592
0.962592 0.022592
0.964592 0.022592
0.966592 0.022592
0.968592 0.022592
0.970592 0.022592
0.972592 0.022592
0.974592 0.022592
0.976592 0.022592
0.978592 0.022592
0.980592 0.022592
0.982592 0.022592
0.984592 0.022592
0.986592 0.022592
0.988592 0.022592
0.990592 0.022592
0.992592 0.022592
0.994592 0.022592
0.996592 0.022592
0.998592 0.022592
1.00059 0.022592
1.00259 0.022592
1.00459 0.022592
1.00659 0.022592
1.00859 0.022592
1.01059 0.022592
1.01259 0.022592
1.01459 0.022592
1.01659 0.022592
1.01859 0.022592
1.02059 0.022592
1.02259 0.022592
1.02459 0.022592
1.02659 0.022592
1.02859 0.022592
1.03059 0.022592
1.03259 0.022592
1.03459 0.022592
1.03659 0.022592
1.03859 0.022592
1.04059 0.022592
1.04259 0.022592
1.04459 0.022592
1.04659 0.022592
1.04859 0.022592
1.05059 0.022592
1.05259 0.022592
1.05459 0.022592
1.05659 0.022592
1.05859 0.022592
1.06059 0.022592
1.06259 0.022592
1.06459 0.022592
1.06659 0.022592
1.06859 0.022592
1.07059 0.022592
1.07259 0.022592
1.07459 0.022592
1.07659 0.022592
1.07859 0.022592
1.08059 0.022592
1.08259 0.022592
1.08459 0.022592
1.08659 0.022592
1.08859 0.022592
1.09059 0.022592
1.09259 0.022592
1.09459 0.022592
1.09659 0.022592
1.09859 0.022592
1.10059 0.022592
1.10259 0.022592
1.10459 0.022592
1.10659 0.022592
1.10859 0.022592
1.11059 0.022592
1.11259 0.022592
1.11459 0.022592
1.11659 0.022592
1.11859 0.022592
1.12059 0.022592
1.12259 0.022592
1.12459 0.022592
1.12659 0.022592
1.12859 0.022592
1.13059 0.022592
1.13259 0.022592
1.13459 0.022592
1.13659 0.022592
1.13859 0.022592
1.14059 0.022592
1.14259 0.022592
1.14459 0.022592
1.14659 0.022592
1.14859 0.022592
1.15059 0.022592
1.15259 0.022592
1.15459 0.022592
1.15659 0.022592
1.15859 0.022592
1.16059 0.022592
1.16259 0.022592
1.16459 0.022592
1.16659 0.022592
1.16859 0.022592
1.17059 0.022592
1.17259 0.022592
1.17459 0.022592
1.17659 0.022592
1.17859 0.022592
1.18059 0.022592
1.18259 0.022592
1.18459 0.022592
1.18659 0.022592
1.18859 0.022592
1.19059 0.022592
1.19259 0.022592
1.19459 0.022592
1.19659 0.022592
1.19859 0.022592
1.20059 0.022592
1.20259 0.022592
1.20459 0.022592
1.20659 0.022592
1.20859 0.022592
1.21059 0.022592
1.21259 0.022592
1.21459 0.022592
1.21659 0.022592
1.21859 0.022592
1.22059 0.022592
1.22259 0.022592
1.22459 0.022592
1.22659 0.022592
1.22859 0.022592
1.23059 0.022592
1.23259 0.022592
1.23459 0.022592
1.23659 0.022592
1.23859 0.022592
1.24059 0.022592
1.24259 0.022592
1.24459 0.022592
1.24659 0.022592
1.24859 0.022592
1.25059 0.022592
1.25259 0.022592
1.25459 0.022592
1.25659 0.022592
1.25859 0.022592
1.26059 0.022592
1.26259 0.022592
1.26459 0.022592
1.26659 0.022592
1.26859 0.022592
1.27059 0.022592
1.27259 0.022592
1.27459 0.022592
1.27659 0.022592
1.27859 0.022592
1.28059 0.022592
1.28259 0.022592
1.28459 0.022592
1.28659 0.022592
1.28859 0.022592
1.29059 0.022592
1.29259 0.022592
1.29459 0.022592
1.29659 0.022592
1.29859 0.022592
1.30059 0.022592
1.30259 0.022592
1.30459 0.022592
1.30659 0.022592
1.30859 0.022592
1.31059 0.022592
1.31259 0.022592
1.31459 0.022592
1.31659 0.022592
1.31859 0.022592
1.32059 0.022592
1.32259 0.022592
1.32459 0.022592
1.32659 0.022592
1.32859 0.022592
1.33059 0.022592
1.33259 0.022592
1.33459 0.022592
1.33659 0.022592
1.33859 0.022592
1.34059 0.022592
1.34259 0.022592
1.34459 0.022592
1.34659 0.022592
1.34859 0.022592
1.35059 0.022592
1.35259 0.022592
1.35459 0.022592
1.35659 0.022592
1.35859 0.022592
1.36059 0.022592
1.36259 0.022592
1.36459 0.022592
1.36659 0.022592
1.36859 0.022592
1.37059 0.022592
1.37259 0.022592
1.37459 0.022592
1.37659 0.022592
1.37859 0.022592
1.38059 0.022592
1.38259 0.022592
1.38459 0.022592
1.38659 0.022592
1.38859 0.022592
1.39059 0.022592
1.39259 0.022592
1.39459 0.022592
1.39659 0.022592
1.39859 0.022592
1.40059 0.022592
1.40259 0.022592
1.40459 0.022592
1.40659 0.022592
1.40859 0.022592
1.41059 0.022592
1.41259 0.022592
1.41459 0.022592
1.41659 0.022592
1.41859 0.022592
1.42059 0.022592
1.42259 0.022592
1.42459 0.022592
1.42659 0.022592
1.42859 0.022592
1.43059 0.022592
1.43259 0.022592
1.43459 0.022592
1.43659 0.022592
1.43859 0.022592
1.44059 0.022592
1.44259 0.022592
1.44459 0.022592
1.44659 0.022592
1.44859 0.022592
1.45059 0.022592
1.45259 0.022592
1.45459 0.022592
1.45659 0.022592
1.45859 0.022592
1.46059 0.022592
1.46259 0.022592
1.46459 0.022592
1.46659 0.022592
1.46859 0.022592
1.47059 0.022592
1.47259 0.022592
1.47459 0.022592
1.47659 0.022592
1.47859 0.022592
1.48059 0.022592
1.48259 0.022592
1.48459 0.022592
1.48659 0.022592
1.48859 0.022592
1.49059 0.022592
1.49259 0.022592
1.49459 0.022592
1.49659 0.022592
1.49859 0.022592
1.50059 0.022592
1.50259 0.022592
1.50459 0.022592
1.50659 0.022592
1.50859 0.022592
1.51059 0.022592
1.51259 0.022592
1.51459 0.022592
1.51659 0.022592
1.51859 0.022592
1.52059 0.022592
1.52259 0.022592
1.52459 0.022592
1.52659 0.022592
1.52859 0.022592
1.53059 0.022592
1.53259 0.022592
1.53459 0.022592
1.53659 0.022592
1.53859 0.022592
1.54059 0.022592
1.54259 0.022592
1.54459 0.022592
1.54659 0.022592
1.54859 0.022592
1.55059 0.022592
1.55259 0.022592
1.55459 0.022592
1.55659 0.022592
1.55859 0.022592
1.56059 0.022592
1.56259 0.022592
1.56459 0.022592
1.56659 0.022592
1.56859 0.022592
1.57059 0.022592
1.57259 0.022592
1.57459 0.022592
1.57659 0.022592
1.57859 0.022592
1.58059 0.022592
1.58259 0.022592
1.58459 0.022592
1.58659 0.022592
1.58859 0.022592
1.59059 0.022592
1.59259 0.022592
1.59459 0.022592
1.59659 0.022592
1.59859 0.022592
1.60059 0.022592
1.60259 0.022592
1.60459 0.022592
1.60659 0.022592
1.60859 0.022592
1.61059 0.022592
1.61259 0.022592
1.61459 0.022592
1.61659 0.022592
1.61859 0.022592
1.62059 0.022592
1.62259 0.022592
1.62459 0.022592
1.62659 0.022592
1.62859 0.022592
1.63059 0.022592
1.63259 0.022592
1.63459 0.022592
1.63659 0.022592
1.63859 0.022592
1.64059 0.022592
1.64259 0.022592
1.64459 0.022592
1.64659 0.022592
1.64859 0.022592
1.65059 0.022592
1.65259 0.022592
1.65459 0.022592
1.65659 0.022592
1.65859 0.022592
1.66059 0.022592
1.66259 0.022592
1.66459 0.022592
1.66659 0.022592
1.66859 0.022592
1.67059 0.022592
1.67259 0.022592
1.67459 0.022592
1.67659 0.022592
1.67859 0.022592
1.68059 0.022592
1.68259 0.022592
1.68459 0.022592
1.68659 0.022592
1.68859 0.022592
1.69059 0.022592
1.69259 0.022592
1.69459 0.022592
1.69659 0.022592
1.69859 0.022592
1.70059 0.022592
1.70259 0.022592
1.70459 0.022592
1.70659 0.022592
1.70859 0.022592
1.71059 0.022592
1.71259 0.022592
1.71459 0.022592
1.71659 0.022592
1.71859 0.022592
1.72059 0.022592
1.72259 0.022592
1.72459 0.022592
1.72659 0.022592
1.72859 0.022592
1.73059 0.022592
1.73259 0.022592
1.73459 0.022592
1.73659 0.022592
1.73859 0.022592
1.74059 0.022592
1.74259 0.022592
1.74459 0.022592
1.74659 0.022592
1.74859 0.022592
1.75059 0.022592
1.75259 0.022592
1.75459 0.022592
1.75659 0.022592
1.75859 0.022592
1.76059 0.022592
1.76259 0.022592
1.76459 0.022592
1.76659 0.022592
1.76859 0.022592
1.77059 0.022592
1.77259 0.022592
1.77459 0.022592
1.77659 0.022592
1.77859 0.022592
1.78059 0.022592
1.78259 0.022592
1.78459 0.022592
1.78659 0.022592
1.78859 0.022592
1.79059 0.022592
1.79259 0.022592
1.79459 0.022592
1.79659 0.022592
1.79859 0.022592
1.80059 0.022592
1.80259 0.022592
1.80459 0.022592
1.80659 0.022592
1.80859 0.022592
1.81059 0.022592
1.81259 0.022592
1.81459 0.022592
1.81659 0.022592
1.81859 0.022592
1.82059 0.022592
1.82259 0.022592
1.82459 0.022592
1.82659 0.022592
1.82859 0.022592
1.83059 0.022592
1.83259 0.022592
1.83459 0.022592
1.83659 0.022592
1.83859 0.022592
1.84059 0.022592
1.84259 0.022592
1.84459 0.022592
1.84659 0.022592
1.84859 0.022592
1.85059 0.022592
1.85259 0.022592
1.85459 0.022592
1.85659 0.022592
1.85859 0.022592
1.86059 0.022592
1.86259 0.022592
1.86459 0.022592
1.86659 0.022592
1.86859 0.022592
1.87059 0.022592
1.87259 0.022592
1.87459 0.022592
1.87659 0.022592
1.87859 0.022592
1.88059 0.022592
1.88259 0.022592
1.88459 0.022592
1.88659 0.022592
1.88859 0.022592
1.89059 0.022592
1.89259 0.022592
1.89459 0.022592
1.89659 0.022592
1.89859 0.022592
1.90059 0.022592
1.90259 0.022592
1.90459 0.022592
1.90659 0.022592
1.90859 0.022592
1.91059 0.022592
1.91259 0.022592
1.91459 0.022592
1.91659 0.022592
1.91859 0.022592
1.92059 0.022592
1.92259 0.022592
1.92459 0.022592
1.92659 0.022592
1.92859 0.022592
1.93059 0.022592
1.93259 0.022592
1.93459 0.022592
1.93659 0.022592
1.93859 0.022592
1.94059 0.022592
1.94259 0.022592
1.94459 0.022592
1.94659 0.022592
1.94859 0.022592
1.95059 0.022592
1.95259 0.022592
1.95459 0.022592
1.95659 0.022592
1.95859 0.022592
1.96059 0.022592
1.96259 0.022592
1.96459 0.022592
1.96659 0.022592
1.96859 0.022592
1.97059 0.022592
1.97259 0.022592
1.97459 0.022592
1.97659 0.022592
1.97859 0.022592
1.98059 0.022592
1.98259 0.022592
1.98459 0.022592
1.98659 0.022592
1.98859 0.022592
1.99059 0.022592
1.99259 0.022592
1.99459 0.022592
1.99659 0.022592
1.99859 0.022592
2.00059 0.022592
2.00259 0.022592
2.00459 0.022592
2.00659 0.022592
2.00859 0.022592
2.01059 0.022592
2.01259 0.022592
2.01459 0.022592
2.01659 0.022592
2.01859 0.022592
2.02059 0.022592
2.02259 0.022592
2.02459 0.022592
2.02659 0.022592
2.02859 0.022592
2.03059 0.022592
2.03259 0.022592
2.03459 0.022592
2.03659 0.022592
2.03859 0.022592
2.04059 0.022592
2.04259 0.022592
2.04459 0.022592
2.04659 0.022592
2.04859 0.022592
2.05059 0.022592
2.05259 0.022592
2.05459 0.022592
2.05659 0.022592
2.05859 0.022592
2.06059 0.022592
2.06259 0.022592
2.06459 0.022592
2.06659 0.022592
2.06859 0.022592
2.07059 0.022592
2.07259 0.022592
2.07459 0.022592
2.07659 0.022592
2.07859 0.022592
2.08059 0.022592
2.08259 0.022592
2.08459 0.022592
2.08659 0.022592
2.08859 0.022592
2.09059 0.022592
2.09259 0.022592
2.09459 0.022592
2.09659 0.022592
2.09859 0.022592
2.10059 0.022592
2.10259 0.022592
2.10459 0.022592
2.10659 0.022592
2.10859 0.022592
2.11059 0.022592
2.11259 0.022592
2.11459 0.022592
2.11659 0.022592
2.11859 0.022592
2.12059 0.022592
2.12259 0.022592
2.12459 0.022592
2.12659 0.022592
2.12859 0.022592
2.13059 0.022592
2.13259 0.022592
2.13459 0.022592
2.13659 0.022592
2.13859 0.022592
2.14059 0.022592
2.14259 0.022592
2.14459 0.022592
2.14659 0.022592
2.14859 0.022592
2.15059 0.022592
2.15259 0.022592
2.15459 0.022592
2.15659 0.022592
2.15859 0.022592
2.16059 0.022592
2.16259 0.022592
2.16459 0.022592
2.16659 0.022592
2.16859 0.022592
2.17059 0.022592
2.17259 0.022592
2.17459 0.022592
2.17659 0.022592
2.17859 0.022592
2.18059 0.022592
2.18259 0.022592
2.18459 0.022592
2.18659 0.022592
2.18859 0.022592
2.19059 0.022592
2.19259 0.022592
2.19459 0.022592
2.19659 0.022592
2.19859 0.022592
2.20059 0.022592
2.20259 0.022592
2.20459 0.022592
2.20659 0.022592
2.20859 0.022592
2.21059 0.022592
2.21259 0.022592
2.21459 0.022592
2.21659 0.022592
2.21859 0.022592
2.22059 0.022592
2.22259 0.022592
2.22459 0.022592
2.22659 0.022592
2.22859 0.022592
2.23059 0.022592
2.23259 0.022592
2.23459 0.022592
2.23659 0.022592
2.23859 0.022592
2.24059 0.022592
2.24259 0.022592
2.24459 0.022592
2.24659 0.022592
2.24859 0.022592
2.25059 0.022592
2.25259 0.022592
2.25459 0.022592
2.25659 0.022592
2.25859 0.022592
2.26059 0.022592
2.26259 0.022592
2.26459 0.022592
2.26659 0.022592
2.26859 0.022592
2.27059 0.022592
2.27259 0.022592
2.27459 0.022592
2.27659 0.022592
2.27859 0.022592
2.28059 0.022592
2.28259 0.022592
2.28459 0.022592
2.28659 0.022592
2.28859 0.022592
2.29059 0.022592
2.29259 0.022592
2.29459 0.022592
2.29659 0.022592
2.29859 0.022592
2.30059 0.022592
2.30259 0.022592
2.30459 0.022592
2.30659 0.022592
2.30859 0.022592
2.31059 0.022592
2.31259 0.022592
2.31459 0.022592
2.31659 0.022592
2.31859 0.022592
2.32059 0.022592
2.32259 0.022592
2.32459 0.022592
2.32659 0.022592
2.32859 0.022592
2.33059 0.022592
2.33259 0.022592
2.33459 0.022592
2.33659 0.022592
2.33859 0.022592
2.34059 0.022592
2.34259 0.022592
2.34459 0.022592
2.34659 0.022592
2.34859 0.022592
2.35059 0.022592
2.35259 0.022592
2.35459 0.022592
2.35659 0.022592
2.35859 0.022592
2.36059 0.022592
2.36259 0.022592
2.36459 0.022592
2.36659 0.022592
2.36859 0.022592
2.37059 0.022592
2.37259 0.022592
2.37459 0.022592
2.37659 0.022592
2.37859 0.022592
2.38059 0.022592
2.38259 0.022592
2.38459 0.022592
2.38659 0.022592
2.38859 0.022592
2.39059 0.022592
2.39259 0.022592
2.39459 0.022592
2.39659 0.022592
2.39859 0.022592
2.40059 0.022592
2.40259 0.022592
2.40459 0.022592
2.40659 0.022592
2.40859 0.022592
2.41059 0.022592
2.41259 0.022592
2.41459 0.022592
2.41659 0.022592
2.41859 0.022592
2.42059 0.022592
2.42259 0.022592
2.42459 0.022592
2.42659 0.022592
2.42859 0.022592
2.43059 0.022592
2.43259 0.022592
2.43459 0.022592
2.43659 0.022592
2.43859 0.022592
2.44059 0.022592
2.44259 0.022592
2.44459 0.022592
2.44659 0.022592
2.44859 0.022592
2.45059 0.022592
2.45259 0.022592
2.45459 0.022592
2.45659 0.022592
2.45859 0.022592
2.46059 0.022592
2.46259 0.022592
2.46459 0.022592
2.46659 0.022592
2.46859 0.022592
2.47059 0.022592
2.47259 0.022592
2.47459 0.022592
2.47659 0.022592
2.47859 0.022592
2.48059 0.022592
2.48259 0.022592
2.48459 0.022592
2.48659 0.022592
2.48859 0.022592
2.49059 0.022592
2.49259 0.022592
2.49459 0.022592
2.49659 0.022592
2.49859 0.022592
2.50059 0.022592
2.50259 0.022592
2.50459 0.022592
2.50659 0.022592
2.50859 0.022592
2.51059 0.022592
2.51259 0.022592
2.51459 0.022592
2.51659 0.022592
2.51859 0.022592
2.52059 0.022592
2.52259 0.022592
2.52459 0.022592
2.52659 0.022592
2.52859 0.022592
2.53059 0.022592
2.53259 0.022592
2.53459 0.022592
2.53659 0.022592
2.53859 0.022592
2.54059 0.022592
2.54259 0.022592
2.54459 0.022592
2.54659 0.022592
2.54859 0.022592
2.55059 0.022592
2.55259 0.022592
2.55459 0.022592
2.55659 0.022592
2.55859 0.022592
2.56059 0.022592
2.56259 0.022592
2.56459 0.022592
2.56659 0.022592
2.56859 0.022592
2.57059 0.022592
2.57259 0.022592
2.57459 0.022592
2.57659 0.022592
2.57859 0.022592
2.58059 0.022592
2.58259 0.022592
2.58459 0.022592
2.58659 0.022592
2.58859 0.022592
2.59059 0.022592
2.59259 0.022592
2.59459 0.022592
2.59659 0.022592
2.59859 0.022592
2.60059 0.022592
2.60259 0.022592
2.60459 0.022592
2.60659 0.022592
2.60859 0.022592
2.61059 0.022592
2.61259 0.022592
2.61459 0.022592
2.61659 0.022592
2.61859 0.022592
2.62059 0.022592
2.62259 0.022592
2.62459 0.022592
2.62659 0.022592
2.62859 0.022592
2.63059 0.022592
2.63259 0.022592
2.63459 0.022592
2.63659 0.022592
2.63859 0.022592
2.64059 0.022592
2.64259 0.022592
2.64459 0.022592
2.64659 0.022592
2.64859 0.022592
2.65059 0.022592
2.65259 0.022592
2.65459 0.022592
2.65659 0.022592
2.65859 0.022592
2.66059 0.022592
2.66259 0.022592
2.66459 0.022592
2.66659 0.022592
2.66859 0.022592
2.67059 0.022592
2.67259 0.022592
2.67459 0.022592
2.67659 0.022592
2.67859 0.022592
2.68059 0.022592
2.68259 0.022592
2.68459 0.022592
2.68659 0.022592
2.68859 0.022592
2.69059 0.022592
2.69259 0.022592
2.69459 0.022592
2.69659 0.022592
2.69859 0.022592
2.70059 0.022592
2.70259 0.022592
2.70459 0.022592
2.70659 0.022592
2.70859 0.022592
2.71059 0.022592
2.71259 0.022592
2.71459 0.022592
2.71659 0.022592
2.71859 0.022592
2.72059 0.022592
2.72259 0.022592
2.72459 0.022592
2.72659 0.022592
2.72859 0.022592
2.73059 0.022592
2.73259 0.022592
2.73459 0.022592
2.73659 0.022592
2.73859 0.022592
2.74059 0.022592
2.74259 0.022592
2.74459 0.022592
2.74659 0.022592
2.74859 0.022592
2.75059 0.022592
2.75259 0.022592
2.75459 0.022592
2.75659 0.022592
